Feature	Gain	Cover	Frequency
Visa_msaldodolares	0.000749049806678889	0.00221736219577799	0.00185977310768086
ctarjeta_master_trx	0.000716627854593926	0.000928183800108241	0.00167379579691278
Master_cconsumos	0.000708624021237482	0.00190000296956691	0.00185977310768086
Visa_Finiciomora	0.000594607659657178	0.00573097532392587	0.00111586386460852
catm_trx_other	0.000446859821526111	0.00271473095861811	0.00148781848614469
Master_mconsumototal	0.000427742605339022	0.00111031124700137	0.00148781848614469
Master_mpagosdolares	0.000423730257950103	0.000522719506910443	0.000929886553840432
Master_mpagado	0.00041930541323524	0.00516815671601507	0.00111586386460852
cplazo_fijo	0.000272208073572924	0.00220486010730989	0.000557931932304259
mtarjeta_visa_descuentos	0.000265038753883117	0.00297342407051353	0.00167379579691278
Visa_delinquency	0.000237778216118749	0.00107290766815532	0.000371954621536173
matm_other	0.000210325613984529	0.00190900729714429	0.000557931932304259
Master_mconsumosdolares	0.00016217185379123	0.000588188605710809	0.0013018411753766
mttarjeta_master_debitos_automaticos	0.000138028385767109	0.000377700415008367	0.000371954621536173
cseguro_vivienda	7.69092680051525e-05	8.19695451307007e-05	0.000185977310768086
ctarjeta_visa_descuentos	6.81190868769339e-05	0.000832441420350975	0.000557931932304259
internet	6.79768206676099e-05	0.000244580128044619	0.000185977310768086
cseguro_vida	2.24172138828534e-05	0.000271066842165696	0.000185977310768086
Master_madelantodolares	1.92484732350933e-05	0.000146854614130966	0.000185977310768086
Visa_madelantopesos	1.83154047009332e-09	5.66765622493907e-05	0.000185977310768086
Master_madelantopesos	1.39294449996564e-10	3.8732086193531e-05	0.000185977310768086
cforex	1.16181846797695e-13	9.16862607060123e-05	0.000185977310768086
